0,1
0,1
0,0
0,0
5,1
5,9
5,11
5,19
5,14
5,24
5,29
5,25
5,9
5,9
9,2
9,2
9,2
9,2
9,3
9,3
9,3
9,3
9,3
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,10
9,10
9,10
9,14
9,15
9,7
0,16
0,16
0,16
0,16
0,22
0,22
0,22
0,22
22,4
22,5
25,12
24,13
23,14
21,15
28,16
27,17
26,18
25,19
24,20
9,21
0,21
0,20
0,19
0,18
0,26
0,9
0,9
0,9
17,0
